city,date,rain_mm,rh,ta,ws
부산,2022-01-27,0.0,39.9,6.3,2.6
부산,2022-01-28,0.0,27.3,4.7,3.1
부산,2022-01-29,0.0,24.6,3.3,3.4
부산,2022-01-30,0.0,29.5,3.2,3.2
부산,2022-01-31,0.0,32.0,3.6,4.1
부산,2022-02-01,0.0,48.5,3.3,4.9
부산,2022-02-02,0.0,46.6,1.7,2.7
부산,2022-02-03,0.0,38.5,2.1,2.6
부산,2022-02-04,0.0,39.0,1.3,4.2
부산,2022-02-05,0.0,43.1,-1.2,4.1
부산,2022-02-06,0.0,42.4,0.2,3.6
부산,2022-02-07,0.0,36.5,1.6,3.1
부산,2022-02-08,0.0,34.3,3.6,3.2
부산,2022-02-09,0.0,50.4,6.6,2.6
부산,2022-02-10,0.0,43.8,7.6,2.2
부산,2022-02-11,0.0,42.5,6.7,1.8
부산,2022-02-12,0.0,48.9,8.5,2.1
부산,2022-02-13,0.0,65.1,8.9,3.2
부산,2022-02-14,0.0,65.9,9.0,3.4
부산,2022-02-15,0.0,41.8,2.6,4.9
부산,2022-02-16,0.0,40.4,-1.7,4.5
부산,2022-02-17,0.0,37.6,-2.4,3.0
부산,2022-02-18,0.0,53.3,4.0,2.2
부산,2022-02-19,0.0,51.0,5.2,2.3
부산,2022-02-20,0.0,32.8,-0.6,3.6
부산,2022-02-21,0.0,40.8,1.4,3.5
부산,2022-02-22,0.0,34.6,1.2,3.4
부산,2022-02-23,0.0,32.1,0.0,2.8
부산,2022-02-24,0.0,32.9,1.6,3.1
부산,2022-02-25,0.0,41.4,5.0,3.3
부산,2022-02-26,0.0,54.8,7.7,4.6
부산,2022-02-27,0.0,41.8,6.7,4.3
부산,2022-02-28,2.9,39.8,9.8,3.0
부산,2022-03-01,0.3,74.3,10.9,3.4
부산,2022-03-02,0.0,45.0,7.0,3.2
부산,2022-03-03,0.0,48.5,7.8,3.4
부산,2022-03-04,0.0,59.1,10.4,4.9
부산,2022-03-05,0.0,34.8,8.7,5.7
부산,2022-03-06,0.0,36.1,5.0,2.6
부산,2022-03-07,0.0,55.6,7.3,2.7
부산,2022-03-08,0.0,40.5,9.6,2.7
부산,2022-03-09,0.0,58.4,10.5,2.3
부산,2022-03-10,0.0,69.6,11.3,3.4
부산,2022-03-11,0.0,77.6,14.0,3.8
부산,2022-03-12,0.0,83.3,16.0,3.5
부산,2022-03-13,7.4,94.9,15.0,6.9
부산,2022-03-14,0.0,90.0,11.3,3.7
부산,2022-03-15,0.0,64.3,11.8,2.3
부산,2022-03-16,0.0,61.0,13.1,2.7
부산,2022-03-17,27.1,79.8,10.4,4.5
부산,2022-03-18,3.5,82.4,7.3,5.1
부산,2022-03-19,3.5,80.1,6.1,2.3
부산,2022-03-20,0.0,69.3,7.5,2.4
부산,2022-03-21,0.5,54.6,8.9,2.9
부산,2022-03-22,0.0,57.3,9.2,3.1
부산,2022-03-23,0.0,57.5,9.1,2.3
부산,2022-03-24,0.0,55.4,10.2,3.6
부산,2022-03-25,82.2,74.5,13.3,2.3
부산,2022-03-26,0.0,89.3,13.8,5.3
부산,2022-03-27,0.0,49.6,13.8,3.6
부산,2022-03-28,0.0,44.9,9.6,3.4
부산,2022-03-29,0.0,57.5,11.5,2.6
부산,2022-03-30,0.0,86.0,14.0,2.5
부산,2022-03-31,0.0,74.3,11.5,3.3
부산,2022-04-01,0.0,54.3,9.2,3.7
부산,2022-04-02,0.0,58.9,10.4,2.7
부산,2022-04-03,0.0,62.6,11.7,1.9
부산,2022-04-04,0.0,61.6,12.3,2.0
부산,2022-04-05,0.0,47.9,13.5,4.1
부산,2022-04-06,0.0,40.8,14.8,2.7
부산,2022-04-07,0.0,54.0,14.8,2.2
부산,2022-04-08,0.0,56.4,14.6,3.1
부산,2022-04-09,0.0,59.0,16.7,5.6
부산,2022-04-10,0.0,69.8,17.8,5.2
부산,2022-04-11,0.9,82.6,17.4,3.0
부산,2022-04-12,0.0,88.9,17.9,4.3
부산,2022-04-13,0.6,81.6,12.8,4.0
부산,2022-04-14,0.0,79.9,10.9,4.4
부산,2022-04-15,0.0,61.0,12.2,3.7
부산,2022-04-16,0.0,56.6,12.1,2.9
부산,2022-04-17,0.0,43.9,14.9,3.2
부산,2022-04-18,0.0,35.5,16.8,2.1
부산,2022-04-19,0.0,37.8,17.5,2.0
부산,2022-04-20,0.0,29.5,18.9,3.6
부산,2022-04-21,4.9,73.9,14.5,2.7
부산,2022-04-22,0.0,74.6,16.0,5.8
부산,2022-04-23,0.0,65.1,17.3,2.8
부산,2022-04-24,0.0,77.0,17.7,3.0
부산,2022-04-25,72.6,80.3,19.0,1.9
부산,2022-04-26,33.6,99.9,17.4,2.9
부산,2022-04-27,0.0,67.3,16.5,3.0
부산,2022-04-28,15.5,59.5,15.9,3.3
부산,2022-04-29,2.5,82.3,11.2,4.3
부산,2022-04-30,0.0,70.3,13.4,2.6
부산,2022-05-01,0.0,51.6,14.8,2.8
부산,2022-05-02,3.3,53.8,13.8,3.4
부산,2022-05-03,0.0,63.5,13.9,3.5
부산,2022-05-04,0.0,60.8,16.0,4.3
부산,2022-05-05,0.0,69.0,17.7,3.8
부산,2022-05-06,0.0,66.0,19.4,2.6
부산,2022-05-07,0.0,64.9,19.4,3.5
부산,2022-05-08,0.0,60.5,15.9,3.3
부산,2022-05-09,0.0,53.8,16.1,2.9
부산,2022-05-10,0.0,61.5,16.5,2.9
부산,2022-05-11,0.0,75.9,18.7,1.5
부산,2022-05-12,0.0,80.4,19.3,1.8
부산,2022-05-13,0.4,83.6,16.9,1.8
부산,2022-05-14,0.0,53.4,18.4,2.9
부산,2022-05-15,0.0,49.6,16.6,2.8
부산,2022-05-16,0.0,44.4,17.6,3.7
부산,2022-05-17,0.0,51.4,19.3,3.2
부산,2022-05-18,0.0,53.9,20.2,4.2
부산,2022-05-19,0.0,42.9,20.5,4.4
부산,2022-05-20,0.0,59.5,20.2,4.2
부산,2022-05-21,0.0,71.5,20.0,2.8
부산,2022-05-22,0.0,57.8,21.9,2.9
부산,2022-05-23,0.0,67.6,21.0,2.2
부산,2022-05-24,0.0,65.6,22.6,2.2
부산,2022-05-25,0.0,69.4,21.5,3.6
부산,2022-05-26,0.0,69.0,20.4,3.8
부산,2022-05-27,0.0,47.6,22.4,5.3
부산,2022-05-28,0.0,48.4,22.6,4.4
부산,2022-05-29,1.7,50.5,22.6,3.5
부산,2022-05-30,0.0,67.9,20.7,1.8
부산,2022-05-31,0.0,52.6,21.6,3.0
부산,2022-06-01,0.0,47.8,22.2,2.8
부산,2022-06-02,0.0,76.0,20.7,4.4
부산,2022-06-03,0.0,73.4,21.6,2.7
부산,2022-06-04,1.0,69.6,20.7,3.3
부산,2022-06-05,53.6,93.4,17.8,2.9
부산,2022-06-06,0.9,82.0,19.0,2.8
부산,2022-06-07,0.0,76.3,17.3,2.5
부산,2022-06-08,0.0,78.4,17.5,2.6
부산,2022-06-09,0.0,76.8,18.9,2.5
부산,2022-06-10,0.0,78.0,20.5,1.9
부산,2022-06-11,0.0,73.1,21.1,2.3
부산,2022-06-12,0.0,75.1,20.1,3.0
부산,2022-06-13,4.2,77.6,19.4,3.3
부산,2022-06-14,5.7,94.5,17.3,3.8
부산,2022-06-15,0.0,88.1,19.8,4.2
부산,2022-06-16,0.0,79.3,22.1,4.9
부산,2022-06-17,0.0,82.1,22.8,4.8
부산,2022-06-18,0.0,82.3,23.9,3.9
부산,2022-06-19,0.0,85.9,23.5,3.9
부산,2022-06-20,0.0,86.4,24.2,3.0
부산,2022-06-21,0.0,86.9,25.0,1.9
부산,2022-06-22,0.1,84.4,24.7,4.0
부산,2022-06-23,21.9,97.4,23.2,6.2
부산,2022-06-24,17.1,96.5,22.9,6.8
부산,2022-06-25,0.9,93.0,23.2,5.2
부산,2022-06-26,6.2,96.9,24.0,5.5
부산,2022-06-27,8.2,100.0,23.6,7.2
부산,2022-06-28,30.7,99.5,23.7,10.1
부산,2022-06-29,1.5,98.9,24.1,10.5
부산,2022-06-30,0.0,91.6,25.5,6.0
부산,2022-07-01,0.0,85.0,25.9,2.9
부산,2022-07-02,0.0,69.6,27.4,1.6
부산,2022-07-03,0.0,78.9,27.5,2.4
부산,2022-07-04,0.0,80.4,27.4,1.9
부산,2022-07-05,1.1,85.9,26.4,1.8
부산,2022-07-06,0.0,89.8,27.0,2.1
부산,2022-07-07,0.0,91.5,27.5,4.4
부산,2022-07-08,0.7,90.9,26.7,4.5
부산,2022-07-09,0.0,79.1,27.6,2.4
부산,2022-07-10,0.8,85.6,26.4,2.0
부산,2022-07-11,41.8,92.3,24.8,1.3
부산,2022-07-12,0.0,80.0,25.1,2.6
부산,2022-07-13,0.0,84.6,24.5,2.0
부산,2022-07-14,0.0,85.3,26.8,3.5
부산,2022-07-15,0.0,86.8,25.7,2.6
부산,2022-07-16,0.0,81.4,26.0,2.3
부산,2022-07-17,33.7,75.6,26.3,2.9
부산,2022-07-18,29.4,95.8,22.8,2.7
부산,2022-07-19,0.0,91.3,24.7,2.4
부산,2022-07-20,12.9,79.5,26.0,2.9
부산,2022-07-21,0.0,79.0,26.3,4.7
부산,2022-07-22,0.0,76.6,25.1,2.5
부산,2022-07-23,23.6,84.8,24.6,1.8
부산,2022-07-24,0.0,89.8,25.1,3.6
부산,2022-07-25,0.0,89.9,25.2,2.3
부산,2022-07-26,0.0,83.4,25.7,2.4
부산,2022-07-27,0.0,77.3,26.2,2.5
부산,2022-07-28,0.0,87.3,26.6,2.3
부산,2022-07-29,0.0,77.9,28.5,2.5
부산,2022-07-30,0.8,77.8,28.1,3.0
부산,2022-07-31,0.2,89.5,27.1,2.7
부산,2022-08-01,0.7,87.4,27.5,3.5
부산,2022-08-02,4.6,93.4,27.1,7.2
부산,2022-08-03,0.0,88.1,27.7,4.8
부산,2022-08-04,0.0,83.1,28.7,4.0
부산,2022-08-05,0.0,81.6,29.0,4.1
부산,2022-08-06,0.0,82.8,29.2,3.6
부산,2022-08-07,0.0,84.4,29.0,4.8
부산,2022-08-08,0.0,80.0,28.9,5.8
부산,2022-08-09,0.0,78.4,28.6,5.6
부산,2022-08-10,0.0,81.1,28.1,4.8
부산,2022-08-11,1.4,84.8,27.4,4.3
부산,2022-08-12,0.0,85.3,28.1,3.0
부산,2022-08-13,0.4,87.5,27.2,2.6
부산,2022-08-14,0.0,80.4,28.3,4.5
부산,2022-08-15,0.0,78.5,29.0,6.1
부산,2022-08-16,72.7,90.4,26.1,3.9
부산,2022-08-17,3.3,94.6,22.9,1.7
부산,2022-08-18,0.0,85.3,24.8,2.3
부산,2022-08-19,0.0,82.4,26.6,4.3
부산,2022-08-20,29.2,94.3,25.6,3.1
부산,2022-08-21,0.0,70.5,26.0,2.7
부산,2022-08-22,0.0,59.6,25.7,2.7
부산,2022-08-23,22.6,71.9,26.8,3.0
부산,2022-08-24,3.2,88.5,22.2,3.2
부산,2022-08-25,0.0,75.6,24.5,3.0
부산,2022-08-26,0.0,67.4,25.0,2.7
부산,2022-08-27,0.0,63.8,24.6,2.4
부산,2022-08-28,0.0,63.4,23.0,3.1
부산,2022-08-29,0.0,73.0,24.3,2.5
부산,2022-08-30,5.3,86.8,24.0,2.1
부산,2022-08-31,33.3,93.4,22.6,1.9
부산,2022-09-01,11.1,86.5,21.9,2.7
부산,2022-09-02,21.7,96.9,20.9,3.2
부산,2022-09-03,9.1,97.1,22.7,3.2
부산,2022-09-04,0.0,91.9,25.8,2.3
부산,2022-09-05,87.0,92.6,26.2,3.2
부산,2022-09-06,0.0,75.1,24.5,5.4
부산,2022-09-07,0.0,60.3,23.3,2.4
부산,2022-09-08,0.0,65.8,22.7,2.6
부산,2022-09-09,0.0,71.8,23.1,3.1
부산,2022-09-10,0.0,72.9,22.8,3.2
부산,2022-09-11,0.0,76.1,23.8,2.6
부산,2022-09-12,0.0,79.0,24.5,2.6
부산,2022-09-13,0.0,75.9,24.7,3.8
부산,2022-09-14,0.0,74.4,24.3,4.2
부산,2022-09-15,0.0,75.5,24.3,3.9
부산,2022-09-16,0.0,85.0,25.1,2.5
부산,2022-09-17,0.3,80.8,25.8,2.4
부산,2022-09-18,33.2,78.6,26.4,4.7
부산,2022-09-19,0.0,75.8,24.1,5.6
부산,2022-09-20,0.0,63.1,19.3,3.5
부산,2022-09-21,0.0,63.3,18.9,3.1
부산,2022-09-22,0.0,72.8,20.3,2.7
부산,2022-09-23,0.0,67.3,22.4,3.1
부산,2022-09-24,0.0,51.6,20.0,2.8
부산,2022-09-25,0.0,64.6,20.3,2.2
부산,2022-09-26,0.0,74.8,20.5,1.7
부산,2022-09-27,0.0,76.3,21.6,2.1
부산,2022-09-28,0.0,77.3,21.8,2.1
부산,2022-09-29,0.0,70.6,22.6,1.9
부산,2022-09-30,0.0,75.8,22.1,1.8
부산,2022-10-01,0.0,64.5,23.4,1.8
부산,2022-10-02,2.9,77.0,23.9,1.8
부산,2022-10-03,0.0,89.1,24.2,6.7
부산,2022-10-04,4.7,88.9,21.8,6.2
부산,2022-10-05,0.7,75.9,18.3,3.0
부산,2022-10-06,0.0,77.5,18.1,2.0
부산,2022-10-07,0.0,71.0,17.2,2.8
부산,2022-10-08,0.0,61.9,17.2,3.7
부산,2022-10-09,1.4,75.5,17.3,2.7
부산,2022-10-10,0.0,55.9,14.8,5.1
부산,2022-10-11,0.0,61.3,14.7,3.0
부산,2022-10-12,0.0,63.0,17.1,2.5
부산,2022-10-13,0.0,62.0,19.0,3.3
부산,2022-10-14,0.0,66.9,19.0,2.9
부산,2022-10-15,0.0,68.9,19.7,2.8
부산,2022-10-16,0.0,70.9,20.4,2.4
부산,2022-10-17,0.0,50.0,18.1,4.3
부산,2022-10-18,0.0,40.8,13.2,4.0
부산,2022-10-19,0.0,41.5,13.0,2.8
부산,2022-10-20,0.0,44.3,15.9,2.3
부산,2022-10-21,0.0,58.6,17.9,3.5
부산,2022-10-22,0.0,61.8,19.2,3.2
부산,2022-10-23,0.0,62.5,17.0,2.9
부산,2022-10-24,0.0,49.5,13.8,3.1
부산,2022-10-25,0.0,53.9,13.7,3.5
부산,2022-10-26,0.0,60.3,15.9,2.3
부산,2022-10-27,0.0,59.5,17.6,1.6
부산,2022-10-28,0.0,68.8,17.2,2.6
부산,2022-10-29,0.0,73.0,15.7,2.7
부산,2022-10-30,0.0,72.8,14.8,2.8
부산,2022-10-31,0.0,64.4,15.9,2.9
부산,2022-11-01,0.0,60.9,17.0,1.5
부산,2022-11-02,0.0,63.8,16.7,1.6
부산,2022-11-03,0.0,48.0,16.4,2.5
부산,2022-11-04,0.0,35.0,11.6,3.3
부산,2022-11-05,0.0,26.1,10.6,3.4
부산,2022-11-06,0.0,41.4,12.2,2.3
부산,2022-11-07,0.0,48.5,14.0,2.1
부산,2022-11-08,0.0,47.4,15.4,1.9
부산,2022-11-09,0.0,53.0,15.2,2.2
부산,2022-11-10,0.0,49.1,16.9,2.4
부산,2022-11-11,0.0,69.0,17.5,2.8
부산,2022-11-12,26.7,81.4,19.1,2.2
부산,2022-11-13,0.0,76.6,17.8,4.4
부산,2022-11-14,0.0,67.4,12.8,2.2
부산,2022-11-15,0.0,50.8,11.3,3.1
부산,2022-11-16,0.0,50.1,12.8,2.1
부산,2022-11-17,0.0,46.0,12.8,
부산,2022-11-18,0.0,61.3,14.4,
부산,2022-11-19,0.0,65.5,16.1,3.3
부산,2022-11-20,0.0,70.6,15.3,2.3
부산,2022-11-21,0.0,66.1,15.4,1.7
부산,2022-11-22,11.1,76.9,14.6,2.1
부산,2022-11-23,0.0,72.9,14.6,2.8
부산,2022-11-24,0.0,50.3,12.9,2.3
부산,2022-11-25,0.0,65.4,14.3,2.3
부산,2022-11-26,0.0,50.1,15.0,2.8
부산,2022-11-27,0.0,45.5,13.6,2.4
부산,2022-11-28,21.2,75.6,17.9,3.2
부산,2022-11-29,2.3,72.0,14.9,4.6
부산,2022-11-30,0.0,29.3,2.7,4.6
부산,2022-12-01,0.0,32.6,0.7,3.1
부산,2022-12-02,0.0,40.4,2.3,2.3
부산,2022-12-03,0.0,51.1,7.0,2.2
부산,2022-12-04,0.0,32.1,6.5,3.6
부산,2022-12-05,0.0,22.3,3.5,3.9
부산,2022-12-06,0.0,40.0,4.1,3.7
부산,2022-12-07,0.0,44.6,7.2,3.8
부산,2022-12-08,0.0,40.5,7.8,2.3
부산,2022-12-09,0.0,42.5,9.5,1.6
부산,2022-12-10,0.0,47.3,9.3,2.5
부산,2022-12-11,0.0,40.8,7.6,4.0
부산,2022-12-12,0.0,70.5,8.0,2.4
부산,2022-12-13,0.0,47.3,6.4,5.1
부산,2022-12-14,0.0,41.8,-0.4,3.7
부산,2022-12-15,0.0,48.9,1.6,3.5
부산,2022-12-16,0.0,32.1,3.6,3.7
부산,2022-12-17,0.0,33.8,0.4,3.5
부산,2022-12-18,0.0,35.9,-3.5,3.1
부산,2022-12-19,0.0,42.3,-0.6,2.2
부산,2022-12-20,3.7,42.0,3.0,2.0
부산,2022-12-21,15.7,81.3,4.5,2.1
부산,2022-12-22,0.0,49.1,0.0,4.5
부산,2022-12-23,0.0,43.9,-3.7,7.3
부산,2022-12-24,0.0,49.5,-2.0,4.4
부산,2022-12-25,0.0,39.3,1.7,4.4
부산,2022-12-26,0.0,35.3,2.9,3.7
부산,2022-12-27,0.0,31.8,3.8,3.4
부산,2022-12-28,0.0,47.1,2.9,2.9
부산,2022-12-29,0.0,46.1,1.8,2.7
부산,2022-12-30,0.0,52.5,2.4,2.4
부산,2022-12-31,0.0,50.3,2.6,3.0
서울,2015-01-01,0.0,41.4,-7.7,4.6
서울,2015-01-02,0.0,45.9,-6.0,3.2
서울,2015-01-03,0.0,56.1,-2.7,1.9
서울,2015-01-04,0.0,70.1,2.5,2.0
서울,2015-01-05,3.4,73.1,3.7,2.4
서울,2015-01-06,0.0,52.4,-3.2,4.3
서울,2015-01-07,0.0,33.1,-5.5,2.5
서울,2015-01-08,0.0,45.8,-5.1,2.2
서울,2015-01-09,0.0,58.3,-2.1,2.0
서울,2015-01-10,0.0,56.5,-0.3,2.3
서울,2015-01-11,0.0,57.8,-0.4,3.6
서울,2015-01-12,0.0,37.8,-2.7,1.8
서울,2015-01-13,0.0,39.6,0.2,1.8
서울,2015-01-14,0.0,41.1,2.5,1.5
서울,2015-01-15,0.0,53.6,2.8,2.1
서울,2015-01-16,0.3,73.0,0.8,4.0
서울,2015-01-17,0.0,46.0,-4.1,3.8
서울,2015-01-18,4.1,68.4,-1.3,2.3
서울,2015-01-19,0.0,68.1,-0.1,3.2
서울,2015-01-20,0.0,55.8,-0.9,1.9
서울,2015-01-21,0.0,58.3,2.6,2.0
서울,2015-01-22,0.0,60.6,3.1,1.5
서울,2015-01-23,0.0,66.4,1.2,2.6
서울,2015-01-24,0.0,62.9,3.7,1.8
서울,2015-01-25,3.5,78.4,3.0,3.5
서울,2015-01-26,0.0,87.5,3.6,2.6
서울,2015-01-27,0.0,55.4,-3.6,3.7
서울,2015-01-28,0.0,49.3,-4.1,2.3
서울,2015-01-29,0.0,56.4,-1.1,2.3
서울,2015-01-30,0.0,51.8,-3.3,3.8
서울,2015-01-31,0.0,46.4,-4.5,2.6
서울,2015-02-01,0.0,44.9,-3.0,1.9
서울,2015-02-02,0.0,47.3,-0.6,1.5
서울,2015-02-03,0.0,54.5,0.6,2.1
서울,2015-02-04,0.0,64.5,0.4,2.0
서울,2015-02-05,0.0,57.1,-0.1,3.0
서울,2015-02-06,0.0,57.3,0.4,2.2
서울,2015-02-07,0.0,65.3,1.2,2.6
서울,2015-02-08,0.0,34.1,-9.8,5.3
서울,2015-02-09,0.2,54.6,-5.7,3.1
서울,2015-02-10,0.0,69.0,1.7,2.8
서울,2015-02-11,0.0,60.3,2.7,2.5
서울,2015-02-12,0.0,36.8,-2.2,4.2
서울,2015-02-13,0.0,46.4,-1.6,3.1
서울,2015-02-14,0.0,72.9,2.0,2.2
서울,2015-02-15,2.0,61.6,7.9,2.9
서울,2015-02-16,9.0,91.9,5.0,3.5
서울,2015-02-17,0.0,78.5,1.9,3.5
서울,2015-02-18,0.0,72.0,0.8,2.5
서울,2015-02-19,0.0,67.1,2.2,1.6
서울,2015-02-20,0.0,55.3,5.2,2.0
서울,2015-02-21,10.5,79.0,5.7,3.4
서울,2015-02-22,0.0,78.0,3.5,4.1
서울,2015-02-23,0.0,60.4,0.9,3.0
서울,2015-02-24,0.0,60.0,2.1,2.3
서울,2015-02-25,1.0,48.6,5.4,2.9
서울,2015-02-26,0.0,56.9,1.2,4.9
서울,2015-02-27,0.0,35.6,-1.3,3.2
서울,2015-02-28,0.0,40.5,2.7,2.0
서울,2015-03-01,0.0,56.8,2.4,3.7
서울,2015-03-02,1.5,43.5,3.9,2.8
서울,2015-03-03,4.0,69.5,2.8,3.4
서울,2015-03-04,0.0,43.4,-2.1,5.3
서울,2015-03-05,0.0,41.1,-0.3,1.9
서울,2015-03-06,0.0,37.8,2.9,2.3
서울,2015-03-07,0.0,45.5,4.2,2.3
서울,2015-03-08,0.0,42.5,7.7,1.8
서울,2015-03-09,0.0,43.4,2.2,5.4
서울,2015-03-10,0.0,30.6,-3.4,5.9
서울,2015-03-11,0.0,45.1,0.4,4.5
서울,2015-03-12,0.1,41.0,2.1,4.0
서울,2015-03-13,0.0,45.4,5.6,3.0
서울,2015-03-14,0.0,31.4,4.3,2.3
서울,2015-03-15,0.0,42.0,5.5,2.2
서울,2015-03-16,0.0,44.4,9.8,2.0
서울,2015-03-17,0.0,51.9,10.7,1.8
서울,2015-03-18,1.5,61.5,10.7,4.0
서울,2015-03-19,0.0,50.9,12.4,2.5
서울,2015-03-20,0.0,32.5,13.4,2.5
서울,2015-03-21,0.0,31.0,11.7,2.7
서울,2015-03-22,0.0,33.3,8.3,4.2
서울,2015-03-23,0.0,24.3,4.6,4.2
서울,2015-03-24,0.0,32.8,5.4,2.6
서울,2015-03-25,0.0,45.9,6.5,2.5
서울,2015-03-26,0.0,47.5,7.9,3.1
서울,2015-03-27,0.0,50.5,9.1,2.6
서울,2015-03-28,0.0,35.0,9.7,2.8
서울,2015-03-29,0.0,61.9,10.5,2.5
서울,2015-03-30,0.0,57.4,13.2,2.6
서울,2015-03-31,5.0,80.6,12.9,2.2
서울,2015-04-01,0.0,67.9,12.9,4.1
서울,2015-04-02,31.5,70.5,14.8,5.0
서울,2015-04-03,0.0,83.4,10.6,2.8
서울,2015-04-04,0.0,48.0,13.5,4.3
서울,2015-04-05,0.5,75.1,10.5,2.5
서울,2015-04-06,0.0,55.8,10.3,2.7
서울,2015-04-07,0.0,59.5,8.4,2.6
서울,2015-04-08,0.0,52.5,8.3,2.9
서울,2015-04-09,0.0,43.0,9.6,2.3
서울,2015-04-10,0.0,40.5,11.6,2.8
서울,2015-04-11,0.0,39.3,13.5,2.5
서울,2015-04-12,0.0,30.6,14.9,2.9
서울,2015-04-13,13.0,53.9,12.0,5.9
서울,2015-04-14,5.0,89.9,6.9,2.7
서울,2015-04-15,0.0,72.0,11.1,2.9
서울,2015-04-16,7.0,69.5,9.9,3.6
서울,2015-04-17,0.0,45.4,10.5,3.7
서울,2015-04-18,0.0,31.9,15.2,1.9
서울,2015-04-19,16.5,74.8,14.5,3.7
서울,2015-04-20,1.0,75.3,12.2,3.2
서울,2015-04-21,0.0,46.0,14.0,2.9
서울,2015-04-22,0.0,47.0,14.2,3.0
서울,2015-04-23,0.0,41.1,14.5,3.5
서울,2015-04-24,0.0,38.3,15.7,3.2
서울,2015-04-25,0.0,31.3,15.9,2.7
서울,2015-04-26,0.0,37.6,17.3,3.3
서울,2015-04-27,0.0,39.3,18.5,2.8
서울,2015-04-28,1.5,38.6,20.3,2.1
서울,2015-04-29,2.0,77.0,17.0,2.9
서울,2015-04-30,0.0,56.6,21.2,2.2
서울,2015-05-01,0.0,58.8,21.0,2.5
서울,2015-05-02,3.0,64.4,20.7,2.1
서울,2015-05-03,1.0,90.4,18.3,2.1
서울,2015-05-04,0.0,45.9,16.1,4.2
서울,2015-05-05,0.0,37.9,14.2,3.4
서울,2015-05-06,0.0,36.3,15.4,2.4
서울,2015-05-07,0.0,35.6,16.5,2.6
서울,2015-05-08,0.0,64.3,16.7,2.5
서울,2015-05-09,0.0,55.0,17.6,3.0
서울,2015-05-10,0.0,39.6,19.1,2.3
서울,2015-05-11,23.5,62.1,18.4,3.0
서울,2015-05-12,0.0,75.9,13.3,6.4
서울,2015-05-13,0.0,56.9,17.4,5.3
서울,2015-05-14,0.0,63.8,20.4,3.3
서울,2015-05-15,0.0,71.0,19.1,2.7
서울,2015-05-16,0.0,41.3,18.0,3.0
서울,2015-05-17,0.0,40.4,18.6,2.2
서울,2015-05-18,0.0,53.9,17.7,3.2
서울,2015-05-19,1.0,88.9,14.8,3.6
서울,2015-05-20,0.0,60.0,16.3,3.1
서울,2015-05-21,0.0,50.1,18.7,3.7
서울,2015-05-22,0.0,45.3,20.0,2.9
서울,2015-05-23,0.0,38.5,20.6,2.5
서울,2015-05-24,0.0,37.3,21.0,2.4
서울,2015-05-25,0.0,53.1,20.8,2.7
서울,2015-05-26,0.0,48.9,21.5,2.7
서울,2015-05-27,0.0,32.9,23.2,2.0
서울,2015-05-28,0.0,27.1,24.3,2.2
서울,2015-05-29,0.2,36.8,23.8,2.5
서울,2015-05-30,0.2,71.0,19.8,2.9
서울,2015-05-31,0.0,52.8,22.1,2.2
서울,2015-06-01,0.0,44.6,21.7,2.6
서울,2015-06-02,0.0,46.9,23.1,2.7
서울,2015-06-03,0.0,33.3,23.3,3.8
서울,2015-06-04,0.5,28.9,24.2,2.6
서울,2015-06-05,0.5,58.8,19.1,1.7
서울,2015-06-06,0.0,50.4,22.4,2.3
서울,2015-06-07,0.0,46.8,23.4,2.3
서울,2015-06-08,0.0,54.9,22.4,2.3
서울,2015-06-09,0.0,66.3,22.2,2.9
서울,2015-06-10,0.0,54.3,25.3,2.2
서울,2015-06-11,8.0,59.6,24.6,2.8
서울,2015-06-12,0.5,63.1,23.6,3.8
서울,2015-06-13,15.5,61.9,24.7,3.2
서울,2015-06-14,0.0,70.3,22.8,2.7
서울,2015-06-15,0.0,65.6,24.2,2.2
서울,2015-06-16,0.0,65.9,25.0,2.4
서울,2015-06-17,12.5,72.8,23.4,2.6
서울,2015-06-18,0.0,59.4,24.8,2.7
서울,2015-06-19,0.0,57.8,24.5,2.9
서울,2015-06-20,44.5,91.0,19.6,1.8
서울,2015-06-21,0.0,69.1,22.4,2.0
서울,2015-06-22,0.0,60.4,24.0,2.4
서울,2015-06-23,0.0,64.1,24.7,2.3
서울,2015-06-24,0.0,58.3,25.7,2.5
서울,2015-06-25,14.5,65.1,24.8,2.1
서울,2015-06-26,0.0,75.8,21.0,3.3
서울,2015-06-27,0.0,55.3,25.2,2.2
서울,2015-06-28,0.0,61.8,25.4,2.6
서울,2015-06-29,0.0,61.8,25.7,2.8
서울,2015-06-30,3.0,70.0,24.4,1.7
서울,2015-07-01,0.0,66.3,23.7,3.8
서울,2015-07-02,0.0,64.5,23.7,4.0
서울,2015-07-03,0.0,62.6,23.3,3.0
서울,2015-07-04,0.0,55.8,24.1,2.2
서울,2015-07-05,0.0,57.4,24.2,2.3
서울,2015-07-06,0.0,54.3,25.3,2.2
서울,2015-07-07,0.5,52.1,25.6,2.0
서울,2015-07-08,0.0,69.8,23.4,4.0
서울,2015-07-09,0.0,61.3,26.5,2.9
서울,2015-07-10,0.0,60.9,29.2,1.9
서울,2015-07-11,7.0,60.3,30.4,2.1
서울,2015-07-12,30.5,94.1,24.8,4.0
서울,2015-07-13,1.5,90.8,23.1,5.2
서울,2015-07-14,0.0,72.4,26.1,3.5
서울,2015-07-15,0.0,58.8,27.9,2.9
서울,2015-07-16,0.0,51.3,24.7,5.0
